post_url,post_date,text,total_reactions,likes,love,celebrate,comments,reposts,media_urls
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-audia6-activity-7319721531629064192-Wjle?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-20 16:00:06,"A new standout ++ Conveying elegant design, performance, and innovation for the road ahead: the all-new Audi A6 Sedan.​  #Audi #VorsprungDurchTechnik #AudiA6​ ---------- Audi A6 Sedan: Fuel consumption combined in l/100 km: 7.8-4.8; CO₂ emissions combined in g/km: 177-124. CO₂ class: G-D. ​",2077,1945,110,16,35,35,"https://media.licdn.com/dms/image/v2/D4E22AQF4fWmIOabwQA/feedshare-shrink_1280/B4EZY.3FnJHUAk-/0/1744811351266?e=1749686400&v=beta&t=A20doDDjRDLYbCb5qD9l2M57IZcrCXEVOMnlwHH9sAs, https://media.licdn.com/dms/image/v2/D4E22AQGfEOZrVizYQA/feedshare-shrink_1280/B4EZY.3FnSHkAs-/0/1744811351865?e=1749686400&v=beta&t=xVftvC2KqlgfWEmgs7xnsFu1LUst2UrwL3ThZRFpKu0, https://media.licdn.com/dms/image/v2/D4E22AQFL6PasyPydoQ/feedshare-shrink_1280/B4EZY.3FoCHkAo-/0/1744811351314?e=1749686400&v=beta&t=9BF31KV0x7JFvSxyvU3lv_mBFow7Wg81CKHHfeVoKJY, https://media.licdn.com/dms/image/v2/D4E22AQH8xjFAWj-Mdg/feedshare-shrink_2048_1536/B4EZY.3FoPHgAs-/0/1744811351856?e=1749686400&v=beta&t=mXwUnjmvpPham-c_VuBOIvTLvb0fxZgwsmqJHKoe7us"
https://www.linkedin.com/posts/audi-ag_what-is-it-activity-7318883492610662400-N6Tj?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-18 08:30:02,"What is it? ++​  The job you are looking at here promotes individual strengths and makes targeted use of them. Communication takes place in programming languages, among other things, and moves even the largest machines at Audi with perfection. Another hint: in this image, the welding caps are being changed. ​ ​ Do you know which job this is?​ 👏 Audi dual Mechanical Engineering, Virtual Engineering​ ❤️ Dual Master Data science​ 💡Apprenticeship Mechatronics Technician​ ​ #AudiCareers #WhatsIsIt #JobsAtAudi",146,102,16,21,3,7,
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-audia6-activity-7318528783236382720-42Xz?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-17 09:00:33,"Gearing up for the biggest show in town ++ One of the world’s most important yearly auto shows is almost here: Auto Shanghai 2025 will run from April 23 to May 2. Together with our partners FAW and SAIC, we are set to showcase 19 market-specific models, including numerous premieres.  Excitement is mounting for the Audi A6L e-tron, Audi A5L, Audi A5L Sportback, and Audi Q5L to make their debuts. All eyes will also be on the AUDI E5 Sportback – the very first production model from our new sister brand AUDI for China. Taking the stage just six months after the AUDI brand was launched, the striking all-electric Sportback is sure to create a buzz in Shanghai.  #Audi #VorsprungDurchTechnik #AudiA6 #AudiA5 #AudiQ5 #AUDIE5 #China #AutoShanghai",1667,1573,72,16,34,31,"https://media.licdn.com/dms/image/v2/D4D22AQEaH9usG0sMCg/feedshare-shrink_2048_1536/B4DZZCjHz9HwAw-/0/1744873230485?e=1749686400&v=beta&t=oxFa9evCLh0koJ0HGpuqIzGsvI_9PWp4yelVa2BFStA, https://media.licdn.com/dms/image/v2/D4D22AQEImaHRh2WftQ/feedshare-shrink_2048_1536/B4DZZCjHzfHIAs-/0/1744873230564?e=1749686400&v=beta&t=mG9juIX7i-K0hbaBdNYN7Mlfso9lWZLJu_YrKZJlDqs, https://media.licdn.com/dms/image/v2/D4D22AQHjCQzxvz2TJg/feedshare-shrink_2048_1536/B4DZZCjHzwGgAo-/0/1744873231580?e=1749686400&v=beta&t=G2DS8pKjjSBna5nT0e8QmPrq50NtvtCBPFTsX11TOBY"
https://www.linkedin.com/posts/audi-ag_the-all-new-audi-a6-sedan-activity-7318166341843116039-hyAP?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-16 09:00:20,"Sleek, smooth, sophisticated. ++ Elevate your business-class experience with the all-new Audi A6 Sedan.   The new A6 Sedan impresses with its prestigious #design and outstanding #aerodynamics. Thanks to the new mild-hybrid technology MHEV plus, all-wheel steering, and adaptive air suspension, it is the perfect touring companion and go-to for every day.    Swipe through to discover more about the new sixth-generation Audi A6 Sedan.  #Audi #VorsprungDurchTechnik #AudiA6 -------------------- Audi A6 Sedan TFSI quattro 270 kW: Combined fuel consumption in l/100 km: 7.8–6.7 (30.2–35.1 mpg); combined CO₂ emissions in g/km: 177–153 (284.9–246.2 g/mi); CO₂ class: G–E Audi A6 Sedan edition one TFSI quattro 270 kW: Combined power consumption in kWh/100 km: 7.7–7.2 (30.5–32.7 mpg); combined CO₂ emissions in g/km: 174–163 (280.0–262.3 g/mi); CO₂ class: F",909,774,71,48,25,32,
https://www.linkedin.com/posts/audi-ag_ceo-audi-vorsprungdurchtechnik-activity-7317883176171819009-qNGj?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-15 14:15:08,"Elegance, the Audi way ++ Step into the future of business class with the all-new A6 Sedan. “With its clear and functional body, it combines elegance with sportiness and sets standards in design and aerodynamics,” says Audi #CEO Gernot Döllner.   The new Audi A6 Sedan is boasting an impressive drag coefficient of just 0.23 – the best for a combustion-engine production model in Audi history!  It features the mild hybrid technology MHEV plus that enhances efficiency and performance. Designed for both everyday and long-distance journeys.  Ready to elevate your driving experience? Discover more about the new sixth-generation Audi A6 Sedan in the gallery.  #Audi #VorsprungDurchTechnik #AudiA6    -------------------- Audi A6 Sedan TFSI quattro 270 kW: Combined fuel consumption in l/100 km: 7.8–6.7 (30.2–35.1 mpg); combined CO₂ emissions in g/km: 177–153 (284.9–246.2 g/mi); CO₂ class: G–E Audi A6 Sedan edition one TFSI quattro 270 kW: Combined power consumption in kWh/100 km: 7.7–7.2 (30.5–32.7 mpg); combined CO₂ emissions in g/km: 174–163 (280.0–262.3 g/mi); CO₂ class: F",3337,3064,199,59,95,113,"https://media.licdn.com/dms/image/v2/D4E22AQFqz87sXGpU4g/feedshare-shrink_2048_1536/B4EZY5X846HMAs-/0/1744719305100?e=1749686400&v=beta&t=z5lJRvrzTEWGrn4XPQjn8Y60oQzGK7y7TPxUXFrvfx8, https://media.licdn.com/dms/image/v2/D4E22AQHFjcaNSPtC1Q/feedshare-shrink_2048_1536/B4EZY5X85AGYAo-/0/1744719306206?e=1749686400&v=beta&t=BSNqYiNPNan23mnlIf58rhI5OhQVmL-N_tnba3haXno, https://media.licdn.com/dms/image/v2/D4E22AQFAsqQZGyzV2g/feedshare-shrink_2048_1536/B4EZY5X86hHkAw-/0/1744719306776?e=1749686400&v=beta&t=Kexo_2yP9wVXhHvgtJad-8uKtdmrNXcXMdhBXGLn3r0, https://media.licdn.com/dms/image/v2/D4E22AQHs2NF_vsK23Q/feedshare-shrink_2048_1536/B4EZY5X86iGgAo-/0/1744719306745?e=1749686400&v=beta&t=zzP6SfG_4lXjXCCaJQY3FGe1_BvLAVATssNX2KtA6RQ"
https://www.linkedin.com/posts/audi-ag_frontcamera-camerasystems-data-activity-7321065474845208577-AX7s?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-24 09:00:28,"Always focused, with an advanced, forward-thinking and keen eye for innovative solutions ++ Lissi Lanz is the component manager for the #FrontCamera at Audi and has the future of automated driving firmly in her sights. #CameraSystems are designed to recognize traffic signs, traffic jams or other road users as quickly as possible. This generates a large amount of #data that needs to be brought together. The aim is to anticipate hazardous situations and ensure a reliable journey. Behind this is a large #team at Audi that, like Lissi, is working on further developing our camera systems.​ ​ What is important to you when processing large amounts of data?  #AudiCareers #DrivenByTech​ -------------------- Assistance systems can only support the driver in performing the driving task within their respective system limits. The responsibility and necessary attention for managing the driving task always remain with the driver.",274,258,9,4,7,18,https://media.licdn.com/dms/image/v2/D4D22AQG0CKssPKZMew/feedshare-shrink_2048_1536/B4DZZh8v67G0As-/0/1745400037850?e=1749686400&v=beta&t=5HqNlf1XEirnhtwm6e1A-1WSriOq2KTK1vI2pjt25H4
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-audia6-activity-7317199893507321856-IInl?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-13 17:00:01,"Creation drives progress ++ An immersive experience at this year’s Milan Design Week. Going beyond design, Audi showcased the new Audi A6 Avant and the Audi S6 Avant e-tron in a collaborative installation with DRIFT. An exploration of creativity and technology.​ ​ #Audi #VorsprungDurchTechnik #AudiA6 #A6etron #MilanDesignWeek ​ --------------------​ Audi A6 Avant: Fuel consumption combined in l/100 km: 8.0-5.0; combined CO₂ emissions in g/km: 181-130. CO₂-class: G-D.​ Audi S6 Avant e-tron: Combined electric power consumption in kWh/100 km: 17.4–16.4; combined CO₂ emissions in g/km: 0. CO₂-class: A.​ Optional equipment available for an extra charge.​ ​",1446,1347,70,19,20,33,"https://media.licdn.com/dms/image/v2/D4D22AQEZVhDNTEMm8A/feedshare-shrink_1280/B4DZYvZhGhHAAk-/0/1744551943199?e=1749686400&v=beta&t=voIr9D4H-H_9dBFFzg-um1OrTQsrgZH7oGGMh6Eu1U8, https://media.licdn.com/dms/image/v2/D4D22AQGkfYyrN5rqJA/feedshare-shrink_2048_1536/B4DZYvZhGfHAAo-/0/1744551943882?e=1749686400&v=beta&t=LAZVL1y_SIISh39LV7x7stf_jrqtsZSBT93qmhz62Xg, https://media.licdn.com/dms/image/v2/D4D22AQGKVmIGw62qjQ/feedshare-shrink_2048_1536/B4DZYvZhGGG8Ao-/0/1744551944363?e=1749686400&v=beta&t=h-TYwotZHoE0UuXV847SzrTmWyQYbsJROs5FbKNpHOk, https://media.licdn.com/dms/image/v2/D4D22AQGjULxiu1lBOw/feedshare-shrink_1280/B4DZYvZhG1G4Ak-/0/1744551944360?e=1749686400&v=beta&t=p4kFDwi0gE-eiXwXo8ltEn0IKAgiGzMBzidV_52X8eo"
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-audia6-activity-7316442537823547392-vfBS?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-11 14:50:33,"This time, it’s personal ++ The meeting place of design, craftsmanship and personalization. At this year’s Milan Design Week, the Audi House of Progress features the Audi exclusive experience. An opportunity for people to  choose the colors, materials, trims and stitching that speak to them.    #Audi #VorsprungDurchTechnik #AudiA6 #MilanDesignWeek #AudiExclusive -------------------- Audi A6 Avant: Fuel consumption combined in l/100 km: 8.0-5.0; combined CO₂ emissions in g/km: 181-130. CO₂-class: G-D. Optional equipment available for an extra charge.",780,741,28,7,16,13,"https://media.licdn.com/dms/image/v2/D4D22AQEm9-Gk4h5PWw/feedshare-shrink_2048_1536/B4DZYk5tk.GkAo-/0/1744375831596?e=1749686400&v=beta&t=JSgmLh_978gSPzKB3YN6t3Lzprnjog-zuj5HY8J4xYk, https://media.licdn.com/dms/image/v2/D4D22AQHXn8itS6wAEg/feedshare-shrink_1280/B4DZYk5tmRG4Ak-/0/1744375832118?e=1749686400&v=beta&t=IrYs6c4LRN3xAisG-lK55UeWvGETWh4WyKsIZ46UXRs, https://media.licdn.com/dms/image/v2/D4D22AQH5RaMRovnEOw/feedshare-shrink_1280/B4DZYk5tk4G4Ak-/0/1744375832039?e=1749686400&v=beta&t=UCt--1GIsc2z311y0EZeHxHIvAb43IUleN--QAX42eM, https://media.licdn.com/dms/image/v2/D4D22AQGjUCx3EMuJEw/feedshare-shrink_2048_1536/B4DZYk5tmDGkAs-/0/1744375831935?e=1749686400&v=beta&t=tv_w6JWRWQmMT6uUEjjOHbYjn0ispmvIjmCwENdZus8"
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-q6etron-activity-7320831321323298817-LBbF?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-23 17:30:01,"A new kind of language, written in light ++ The new Audi SQ6 Sportback e-tron.​  #Audi #VorsprungDurchTechnik #Q6etron​ ---------- Audi SQ6 Sportback e-tron: electric power consumption combined in kWh/100 km: 18.0-17.2; combined CO₂ emissions in g/km: 0. CO₂ class: A.​",1354,1262,78,11,32,29,https://media.licdn.com/dms/image/v2/D4E22AQHpZpk8CJ-n9Q/feedshare-shrink_1280/B4EZZdYY3KHMAo-/0/1745323398132?e=1749686400&v=beta&t=EVq7anNP5O-JyVYVrB4o7QfylcY7KHMtbFuEeGqlakE
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-a6etron-activity-7316165729647513600-DuFJ?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-10 20:30:37,"Audi x DRIFT ++ Inspired by nature, fascinated by technology and shaped by progress, DRIFT and Audi find common ground at this year’s Milan Design Week. With an installation that opens up new dialogues and perspectives, giving visitors the opportunity to experience the world in a unique and thought-provoking way. ​ ​ ​#Audi #VorsprungDurchTechnik #A6etron #MilanDesignWeek ​ ​---------- Audi S6 Avant e-tron: Combined electric power consumption in kWh/100 km: 17.4–16.4; combined CO₂ emissions in g/km: 0. CO₂-class: A.​ Optional equipment available for an extra charge.",368,350,13,2,7,6,"https://media.licdn.com/dms/image/v2/D4E22AQGLIJymIPNA9A/feedshare-shrink_1280/B4EZYg98DcHcAk-/0/1744309834191?e=1749686400&v=beta&t=QaH3bh4zBbGcZOmAyKva1MiBVcOTihPtjRBZz5LtzGI, https://media.licdn.com/dms/image/v2/D4E22AQFlqMcYb9tYlQ/feedshare-shrink_2048_1536/B4EZYg98DBHgAo-/0/1744309835891?e=1749686400&v=beta&t=N4kykfE8s2GXpWsbQ_8vCddHxDEPL89ubnz3oS4lDqM, https://media.licdn.com/dms/image/v2/D4E22AQF3KjfWDfdhcw/feedshare-shrink_1280/B4EZYg98CoGYAo-/0/1744309831480?e=1749686400&v=beta&t=ZTvDnh016unyK-qiWjBSzDTEXNmV_o8k6ij2SnK3U3k, https://media.licdn.com/dms/image/v2/D4E22AQHFgq4vtCzakQ/feedshare-shrink_1280/B4EZYg98DfHgA0-/0/1744309834741?e=1749686400&v=beta&t=J5BRxvg0QDu4s7AblUQugDZQa3cJ3gvpiW7Ps21b3JI"
https://www.linkedin.com/posts/audi-ag_dualstudy-technologies-teamspirit-activity-7323338062367813633-GLQb?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-30 15:30:55,"Experience the Audi dual Bachelor’s degree program ++ Our dual students share insights into the #DualStudy program at Audi, offering you a glimpse into their daily lives - including exciting projects, innovative #technologies, and a strong #TeamSpirit. Discover firsthand the opportunities and possibilities Audi has to offer. ​ ​ You want to transfer your skills into practice? The application process starts on May 1, 2025. Get ready to take off - your journey begins here.​ ​ ​#AudiCareers",78,76,2,0,4,1,https://dms.licdn.com/playlist/vid/v2/D4E05AQHLiOocejpRXA/mp4-720p-30fp-crf28/B4EZaG467dHYBY-/0/1746019851003?e=1747472400&v=beta&t=veVSkC-rS9AsABTmpCdYGGj2-pMZNhZSDWdjMQMkfcw
https://www.linkedin.com/posts/audi-ag_tech-story1-the-front-camera-withlissi-activity-7321820349489131520-qYmz?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-26 11:00:04,"Perfect interaction: the synergy of advanced technology and optimized user experience ++ This is what the assistance systems in the Audi SQ6 e-tron achieve and are intended to ensure greater foresight in road traffic.   Lissi Lanz is responsibly driving forward the development of #AutomatedDrivingFunctions - specifically in the area of the #FrontCamera. These are also put through their paces under extreme conditions, such as in snow. ​ ​ Find out more in the interview with her and tech entrepreneur Sophia Tran 🚀. ​ ​ Which assistance system could you not do without?  #AudiCareers #DrivenByTech​ -------------------- Audi SQ6 SUV e-tron: power consumption (combined): 18.4-17.5 kWh/100 km; CO2 emissions (combined): 0 g/km; CO2 class: A  ​ Assistance systems can only support the driver in performing the driving task within their respective system limits. The responsibility and necessary attention for managing the driving task always remain with the driver.",242,225,7,10,3,9,https://dms.licdn.com/playlist/vid/v2/D4D05AQE16ZN-1gqs7g/mp4-720p-30fp-crf28/B4DZZm.D9oGsBg-/0/1745484426923?e=1747472400&v=beta&t=tr9c_53iFrTQtdSmNHVx0-FVeH_l2gy_GD2wnzsDJVg
https://www.linkedin.com/posts/audi-ag_tech-story-1-activity-7321427864422088704-leSL?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-25 09:00:28,"Start your engines, envision the electric revolution, as we enter the next generation ++ Tech entrepreneur Sophia Tran 🚀 is ready to start a journey with employees from our tech departments. Get to know her and find out when she will be interviewing them about their expertise in the Audi SQ6 e-tron. ​ We look forward to hearing from Lissi Lanz, who always keeps focus. She is responsible for the #FrontCamera and knows how crucial #sensors, cameras and the flawless interaction of the #AssistanceSystems are. ​ ​ What are your tech insights into assistance systems?   #AudiCareers #DrivenByTech ​ -------------------- Audi SQ6 SUV e-tron: power consumption (combined): 18.4-17.5 kWh/100 km; CO2 emissions (combined): 0 g/km; CO2 class: A",254,232,9,9,3,12,https://dms.licdn.com/playlist/vid/v2/D4D05AQHl_InlBcVVWw/mp4-720p-30fp-crf28/B4DZZm6PbRHwBY-/0/1745483301437?e=1747472400&v=beta&t=ArUHnxdHIqeWgeN11vgwsY57Yw2yBMvgrMrGf-JUKns
https://www.linkedin.com/posts/audi-ag_creativity-engineering-technological-activity-7320469012268625920-LPKy?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-22 17:30:20,"Inspiring the Next Generation of Innovators ++ The 'Werkstatt für junge Technik-Talente' offers engaging, hands-on experiences in collaboration with the 'Faszination Technik' association.   These workshops provide a platform for young individuals to explore their #creativity and develop foundational skills in various technical domains. The kids can engage in activities like building model vehicles and navigating robotic challenges. These offer a tangible introduction to #engineering principles and #technological concepts and allow them to experience technological innovation.  #AudiCareers #AudiForumNeckarsulm​",224,205,9,8,12,13,https://dms.licdn.com/playlist/vid/v2/D4D05AQHZeilGf37Uyg/mp4-720p-30fp-crf28/B4DZZeHj1RGsBc-/0/1745335816846?e=1747472400&v=beta&t=HGa-Tmi34TSi4vAYC90Z9EYnBcqY7lAEGEE-24pTxrU
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-audia6-activity-7319268546759254016-E1Zp?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-19 10:00:06,"Connected and captivating ++ Blending harmonious proportions with exhilarating performance and seamless connectivity, the all-new Audi A6 Sedan stands apart from the crowd. ​  ​#Audi #VorsprungDurchTechnik #AudiA6​ ---------- Audi A6 Sedan: Fuel consumption combined in l/100 km: 7.8-4.8; CO₂ emissions combined in g/km: 177-124. CO₂ class: G-D.",1085,1018,49,13,23,19,https://media.licdn.com/dms/image/v2/D4E22AQF1qhb15CtZKg/feedshare-shrink_2048_1536/B4EZY.2priGYAo-/0/1744811237708?e=1749686400&v=beta&t=W5SAKFW2e-nxamgpAXk08qPRfIy7QLJeqUaxkvCkUnI
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-audia6-activity-7319615848661356544-tgxV?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-20 09:00:10,"Smooth, powerful and exhilarating ++ The all-new Audi A6 Sedan is the master of mixing business with pleasure. Exhilarating performance captivates while distinguished design details inspire. ​  #Audi #VorsprungDurchTechnik #AudiA6​ ---------- Audi A6 Sedan: Fuel consumption combined in l/100 km: 7.8-4.8; CO₂ emissions combined in g/km: 177-124. CO₂ class: G-D. ​",417,389,24,3,6,20,https://dms.licdn.com/playlist/vid/v2/D4E05AQFSGEHT5HLMwA/mp4-720p-30fp-crf28/B4EZZETOHUHYBg-/0/1744902652142?e=1747472400&v=beta&t=VA9artJEMXDGC7GaBEG8s_f46eSn9ef7yWryPjglDxs
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-audia6-activity-7319374237780103168-5NA5?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-19 17:00:05,"Business as unusual ++ Designed to stand out and push progress forward, the all-new Audi A6 Sedan is a showstopper. Balancing pristine proportions, emblematic Audi Sedan architecture and prestigious design details. ​  #Audi #VorsprungDurchTechnik #AudiA6​ ---------- Audi A6 Sedan: Fuel consumption combined in l/100 km: 7.8-4.8; CO₂ emissions combined in g/km: 177-124. CO₂ class: G-D. ​",317,294,15,6,12,16,https://dms.licdn.com/playlist/vid/v2/D4E05AQHlikcNPomYNg/mp4-720p-30fp-crf28/B4EZY.26JVHEBg-/0/1744811332838?e=1747472400&v=beta&t=5uXomz2fbnRjOhDOwZ_HqCf23Ci7mcmvkSxlECNO1cE
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-audia6-activity-7319011856260452352-75m1?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-18 17:00:07,"Exceptional performance, just as you’d expect ++ With the Audi signature quattro all-wheel drive, the all-new Audi A6 Sedan continues the legacy of excellence.​  #Audi #VorsprungDurchTechnik #AudiA6​ ---------- Audi A6 Sedan: Fuel consumption combined in l/100 km: 7.8-4.8; CO₂ emissions combined in g/km: 177-124. CO₂ class: G-D. Optional equipment available at an extra charge.",470,431,32,6,10,14,https://dms.licdn.com/playlist/vid/v2/D4E05AQEAk3xZeF7Gmg/mp4-720p-30fp-crf28/B4EZY.2ZLbHgBg-/0/1744811182387?e=1747472400&v=beta&t=eDIOe8eUeGX1_h1-_Rb_kxOwKk1jRmqu7jYEVQW_its
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-audia6-activity-7318649513861124096-0KUj?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-17 17:00:18,"Spacious, premium and connected ++ With a 14.5” curved OLED panoramic display and a 10.9” front passenger display every seat in the all-new Audi A6 Sedan feels like first class. ​  ​#Audi #VorsprungDurchTechnik #AudiA6​ ---------- Audi A6 Sedan: Fuel consumption combined in l/100 km: 7.8-4.8; CO₂ emissions combined in g/km: 177-124. CO₂ class: G-D. Optional equipment available at an extra charge.",512,474,26,9,15,18,https://dms.licdn.com/playlist/vid/v2/D4E05AQE35KaPtX70NQ/mp4-720p-30fp-crf28/B4EZY.2IsCHYBg-/0/1744811119066?e=1747472400&v=beta&t=iJ5Emhl1fmRgXxUjx1lPJ-c_rTIAww5jo0BWaUeQyT8
https://www.linkedin.com/posts/audi-ag_gesundheitskalender-april-bewegung-activity-7318295280162930690-5vlX?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-16 17:32:42,"Audi in motion ++ Our commitment to employee health and fitness is evident in our collaboration with FC Ingolstadt 04. Did you know that Audi offers the Audi Running Club and the Audi After-Work Kick for employees at the FCI #training grounds?​ ​ The Running Club provides guided training and caters to all running enthusiasts, from beginners to half-marathon participants. The After-Work Kick offers employees the opportunity to engage in 90-minute football matches with colleagues after work.​ ​ #AudiCareers #sports #FCIngolstadt",150,139,4,6,6,7,https://dms.licdn.com/playlist/vid/v2/D4E05AQHDF2bDNogzpw/mp4-720p-30fp-crf28/B4EZY_ODuYHEBg-/0/1744817550255?e=1747472400&v=beta&t=FX-u0DnY2obkF1115_sPDebPpCTOdsikOnX9-KTP_tM
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-audia6-activity-7318287146283393025-OtKo?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-16 17:00:22,"Powerful proportions ++ Blending the timeless Audi silhouette with expressive architecture and captivating design details, this is the all-new Audi A6 Sedan. ​  #Audi #VorsprungDurchTechnik #AudiA6​ ---------- Audi A6 Sedan: Fuel consumption combined in l/100 km: 7.8-4.8; CO₂ emissions combined in g/km: 177-124. CO₂ class: G-D.",347,318,22,5,6,12,https://dms.licdn.com/playlist/vid/v2/D4E05AQHj9cMDi96iBg/mp4-720p-30fp-crf28/B4EZY.10_FGYBk-/0/1744811037002?e=1747472400&v=beta&t=322fpCKzmEFlvg_fD8p5DsDbckq-QdbmToMrK_hq3Hs
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-audia6-activity-7317879871743885314-uaQb?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-15 14:02:01,A progressive unveiling ++ With a fusion of cutting-edge technology and distinctive design. The all-new Audi A6 Sedan. ​  #Audi #VorsprungDurchTechnik #AudiA6​ -------- Audi A6 Sedan: Fuel consumption combined in l/100 km: 7.8-4.8; CO₂ emissions combined in g/km: 177-124. CO₂ class: G-D.,595,502,45,34,25,31,https://dms.licdn.com/playlist/vid/v2/D4E05AQFL0X0kp7MQ1g/mp4-720p-30fp-crf28/B4EZY5Swx5GgBg-/0/1744717968075?e=1747472400&v=beta&t=Nr0J5q62f1ZZLkNVHMWLPcsKhvfbZ2rR9JXgUuf5evw
https://www.linkedin.com/posts/audi-ag_audi-vorsprungdurchtechnik-audia6-activity-7317613693276491777-MS8T?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqekr8BZF_C04s7i0T4dmksfmtBXhWKam4,2025-04-14 20:24:19,"A transformative experience ++ At this year’s Milan Design Week, we showcased a shared vision of innovation and the commitment to progress. A space where design, digitalization and mobility took center stage and dialogues were sparked around creation and the impact of ideas.​ ​ ​#Audi #VorsprungDurchTechnik #AudiA6 #A6etron #MilanDesignWeek ​ ​--------- Audi S6 Avant e-tron: Combined electric power consumption in kWh/100 km: 17.4–16.4; combined CO₂ emissions in g/km: 0. CO₂-class: A.​ Optional equipment available for an extra charge.​ ​",316,290,17,8,17,4,https://dms.licdn.com/playlist/vid/v2/D4E05AQHmCsTv04cLvA/mp4-720p-30fp-crf28/B4EZY1igUQHgBk-/0/1744655047542?e=1747472400&v=beta&t=8Ep1d6nrryGLueH88nyGbCGo5MCxgpO36QlHVpACR9w
